,content,city,date,id,n_repost,n_comment,n_like,influency
6124,#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东#、#开年第一弹智造业强省#『黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus』http://t.cn/A6YaZk1V ​​,阳江市,2024-02-18,情绪稳定中bro,0,0,0.0,0.0
6266,"我分享了【#2024广东省高质量发展大会#】, 快来看吧！@小米浏览器 | http://t.cn/A6Yay6mK ​​",阳江市,2024-02-18,AND2023,0,0,0.0,0.0
5603,#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东#、#开年第一弹智造业强省#『黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus』http://t.cn/A6YaANgo ​​,阳江市,2024-02-18,用户6163885228,0,0,0.0,0.0
5635,#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东#、#开年第一弹智造业强省#http://t.cn/A6YaANgo ​​,阳江市,2024-02-18,遗忘的山猫者006,0,0,0.0,0.0
5993,《#2024广东省高质量发展大会#》有事搜一搜，没事看一看http://t.cn/A6YawBTR ​​,阳江市,2024-02-18,用户7899544332,0,0,0.0,0.0
5996,#2024广东省高质量发展大会# http://t.cn/A6Yacwuy ​​,阳江市,2024-02-18,用户7888151807,0,0,0.0,0.0
6071,新春第一会！广东省高质量发展大会18日召开 http://t.cn/A6YahZMz ​​,阳江市,2024-02-18,谷雨五五,0,0,0.0,0.0
6084,#2024粤粤欲试# 【直播：#2024广东省高质量发展大会#】 http://t.cn/A6Ya6VPe ​​,阳江市,2024-02-18,Jws榮,0,0,0.0,0.0
6481,黄坤明同志在广东省高质量发展大会上的讲话实录（2024）#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东#、#开年第一弹智造业强省# http://t.cn/A6YaLlVR ​​,阳江市,2024-02-18,开心幸运小太阳,0,0,0.0,0.0
6669,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YalEKA ​​,阳江市,2024-02-18,lilian小玲子,0,0,0.0,0.0
6687,黄坤明同志在广东省高质量发展大会上的讲话实录（2024）_南方+_南方plus@QQ浏览器 http://t.cn/A6YaABrq ​​,阳江市,2024-02-18,丝瓜藤zlp,0,0,0.0,0.0
6860,#2024广东省高质量发展大会# http://t.cn/A6YaMwk6 ​​,阳江市,2024-02-18,山峦上的叶子,0,0,0.0,0.0
