,date,content,n_repost,n_like,n_comment,id,city,influency
109612,2024-04-30,"好家伙，抗议个以色列，生物战都搞出来了！

美国加州大学洛杉矶分校，亲以色列抗议者将一个装满老鼠的背包扔进了该校声援巴勒斯坦的营地。
 
根据提供的报告，小鼠似乎被注射了什么东西。

更搞笑的是，警察来了之后，只说“这里是犯罪现场”，不准任何人进入，然后拿走了背包和老鼠，没有做任何要调 ​​​",164,1630,57,无心简影, 中国澳门,1851
147363,2024-04-02,"#灿白# 💞#N年前今天的灿白#
【240402 weareoneEXO】灿白CUT(中字)
灿白又在打打闹闹😆😆
http://t.cn/A6TIeOi5 
B站【http://t.cn/A6TMwLys】 ​​​",239,1533,66,N年前今天的灿白, 中国澳门,1838
153431,2024-04-02,【】00比美 ​​​,35,1521,226,青菜炒泥蛋, 中国澳门,1782
153304,2024-04-02,"晚上好，路过的紫米姐姐踩踩我，我最近被咖😵‍💫了，我🐀⭕重没了[悲伤]帮我养养🐀谢谢[老师好][老师好]
要久久爱热播期云合集均最终录得2857，一个小成本的现代剧真的很牛啊！杨紫黄瀛子指定瀛 [打call][打call] ​​​",2,1462,265,猫猫爱旎, 中国澳门,1729
5191,2024-04-01,【】这就是传说中能凭借剧中颜值一举翻身的折腰吗。。 ​​​,6,1626,94,青菜炒泥蛋, 中国澳门,1726
744,2024-04-29,【】新剧截图怎么🍎 ​​​,61,1455,198,青菜炒泥蛋, 中国澳门,1714
381,2024-04-29,這張🥹🥹🥹 ​​​,265,1252,100,Josyukkk, 中国澳门,1617
28,2024-04-29,放下麥克風的表情巨可愛[HO加油] ​​​,206,1334,53,Josyukkk, 中国澳门,1593
130849,2024-04-02,#内娱也有卡车维权# 无任何混色滤镜的情况下澳门场文轩粉丝灯牌，这还仅仅只是半面墙就已经超过了某些back家全场的灯牌，孰轻孰重你司自己掂量@峰峻文化 ​​​,104,1392,63,无绝无绝, 中国澳门,1559
130739,2024-04-02,【】真的很爱看拼字谁懂、、 ​​​,91,1139,164,青菜炒泥蛋, 中国澳门,1394
265,2024-04-29,【】男明星素颜照，谁赢 ​,48,1050,292,青菜炒泥蛋, 中国澳门,1390
838,2024-04-29,【】cp感怎么🍎？ ​​​,26,1159,151,青菜炒泥蛋, 中国澳门,1336
121252,2024-04-02,"#华晨宇官宣烟台演唱会#
2021年12月14日直播里的一个构想，在经历840个日夜，跨过约9650公里，走过6个省，看过近30次日出后，在2024年5月4日，我们终于要一起去看日出了😭

約定是一个美好的期待，2023杭州到2024季风，我願意守承諾，趁年轻风狂一次浪漫的飛

跟最浪漫伟大的造梦师@华晨宇yu ，我们 ​​​",103,1149,80,紅海美, 中国澳门,1332
39099,2024-04-01,"🇹🇭在曼谷Terminal 21 Asok“登机”环游世界。Terminal 21🛍️是以世界上八大特色城市设计成航站楼的创意shopping mall，每一层楼分别有不同国家的特色：加勒比、罗马、巴黎、东京、伦敦、伊斯坦布尔、旧金山。不定期商场还会举办各式活动和市集。

🇯🇵1st floor-东京（这一层很值得逛，集 ​​​",115,1087,80,诗诗小菲, 中国澳门,1282
138339,2024-04-02,【】one day是你吗？怎么感觉像被AI夺舍了。。 ​​​,30,1101,126,青菜炒泥蛋, 中国澳门,1257
33084,2024-04-01,【】这个是真封神 ​​​,52,1102,85,青菜炒泥蛋, 中国澳门,1239
113770,2024-04-30,#吴世勋[超话]# 偶遇新图，乖乖顺毛🫳🏻🫳🏻 ​​​,510,619,103,12bless, 中国澳门,1232
122262,2024-04-30,【】同品牌，高配低配掰头一下[来][来] ​​​,15,1084,123,青菜炒泥蛋, 中国澳门,1222
43,2024-04-29,"#The8徐明浩[超话]# 
240428 首尔演唱会
一小段Super的Dance Break

@徐明浩_The8 
http://t.cn/A6TeYd3e ​",165,953,65,StarlightThe8, 中国澳门,1183
35680,2024-04-29,#力丸跳舞帽子跳掉了# [打call] #力丸 wod世界舞蹈大赛裁判#今天最快樂的6分鐘[送花花]@力丸RKMR,1155,0,1,上上线上, 中国澳门,1156
130779,2024-04-02,【】官方认证🈶 ​​​,49,1003,94,青菜炒泥蛋, 中国澳门,1146
126362,2024-04-30,【】近期路透视频状态是不是可以踢出普女行列了？ http://t.cn/A6TkXXyt ​​​,11,1031,101,青菜炒泥蛋, 中国澳门,1143
138000,2024-04-02,2//@湾野黥:好想你啊姐姐，多多营业好不好，一个月没见自拍了[泪][泪]不能见面的日子要好好休息，嗓子快快好起来！🥲,1140,0,0,伯爵红茶馆, 中国澳门,1140
270,2024-04-29,躹躬完再把麥克風放下的表情好可愛[沖鴨] http://t.cn/A6Ten4Dy ​​​,129,935,29,Josyukkk, 中国澳门,1093
153141,2024-04-02,【】11雄竞 ​​​,19,885,187,青菜炒泥蛋, 中国澳门,1091
17490,2024-04-01,"#杨超越[超话]#
20230630Ⅰ七时吉祥hi6线下

“爱人的眼睛是第八大洋。”

🍭@杨超越 
#愚人节站姐团建# ​​​",91,858,139,顿顿顿顿x_x, 中国澳门,1088
138007,2024-04-02,1//@常华森:今晚18点见，逍遥大侠,1049,0,3,伯爵红茶馆, 中国澳门,1052
122955,2024-04-30,单身🐭们见不得真情侣是吧[鄙视][鄙视] ​​​,6,970,67,青菜炒泥蛋, 中国澳门,1043
138001,2024-04-02,1//@一碗昱饭堡-:#卢昱晓# 噜噜@卢昱晓_ 带我们一起云看花家为芍药宝宝打call[打call]已经速速看上了～#卢昱晓芍药#,1018,0,4,伯爵红茶馆, 中国澳门,1022
131063,2024-04-02,1//@一碗昱饭堡-:#卢昱晓# 哦吼！今天来看芍药宝宝咯～来浇水啦#卢昱晓芍药# @卢昱晓_,1018,0,0,伯爵红茶馆, 中国澳门,1018
114187,2024-04-30,【】有无⭐张力 ​​​,15,896,96,青菜炒泥蛋, 中国澳门,1007
138158,2024-04-02,#点亮星星守护你# 共同守護星星的孩子[抱一抱]@力丸RKMR,970,3,3,上上线上, 中国澳门,976
118619,2024-04-30,杨紫要久久爱黄瀛子永远的神，小成本剧达到大爆剧的效果，杨紫扛剧无论任何角度都完美，招商，收视，口碑，播出期间更是横扫各种榜单🔝 ​​​,14,913,46,猫猫爱旎, 中国澳门,973
5215,2024-04-01,【】所以到现在为止有哪几家因为愚人节发图打起来的？👂🏻 ​​​,8,838,117,青菜炒泥蛋, 中国澳门,963
324,2024-04-29,"#Prem_space[超话]# 
240429 Prem相关IGs动态更新

每天看起来都像大叔似的

//奇奇被哥哥吐槽啦[挤眼][挤眼]刚起床的样子头发凌乱[偷笑][偷笑]

©bb0un

本站图文＆资源🈲二改🈲二传去logo以及商用。 http://t.cn/A6TehLHY ​​​",114,773,50,PremSpace_CNFC, 中国澳门,937
335,2024-04-29,【】00生里颜值什么水平 http://t.cn/A6Teoueu ​​​,9,789,135,青菜炒泥蛋, 中国澳门,933
418,2024-04-29,这dy你就刷吧，一刷一个不吱声 ​​​,55,800,59,我只是来取乐的, 中国澳门,914
82723,2024-04-02,"#Manta曼塔[超话]# 
（🧱超50送罗森毛巾，柏潮玩冰箱贴，超90送首专江柏季宁吧唧，超100送宁公式小卡，超300送柏闻公式吧唧）（三连plq随机数字）
1.出道没有单团团综❗️❗️
2.fd档期安排极为不合理：时间迟且非暑期档‼️‼️
3.📢📢单曲永远后出
4.fd2000w播放量福利至今未给‼️‼️‼️
5. ​​​",136,486,289,执酒拾月, 中国澳门,911
113906,2024-04-30,"#DINO李灿[超话]# 🦦#李灿# 
【扫图】精选专克拉盘 随机卡扫图

[馋嘴]

cr.13thistory
[转载注明出处]  
📸️Dino ig：feat.Dino  
🗺️Dinonara：http://t.cn/A6CPev0X  
🫧招新公告：http://t.cn/A6Nf93Ic  
🧱彩虹GO：http://t.cn/A6TfVoSb 💎http://t.cn/A6TaeRoQ 
🎂2024生日补邮 ​​​",140,689,63,RainbowChan_DINO李灿, 中国澳门,892
45062,2024-04-01,"#金玟庭# ☃️ #金玟庭五ace一# 
📣240401播报

个人IG收获第6️⃣0️⃣条一百万点赞帖[哇]

恭喜旼炡[送花花]（➕官博总计1️⃣1️⃣9️⃣条）

ins ID: imwinter ​",6,818,43,旼炡局, 中国澳门,867
181,2024-04-29,其实还想说，时代少年团本人也应该好好考虑一下粉丝的感受。 ​​​,31,790,35,我只是来取乐的, 中国澳门,856
145763,2024-04-30,4月[努力] ​​​,2,793,56,是梨梨, 中国澳门,851
52813,2024-04-01,"你们洗衣机再在这凭空想象乱磕试试呢？…
因为当时车门没开全，有粉丝认错说是sx，然后我们几个扭头就走，所以没录到前面部分。今天特意找@掉进糖果罐的小鸟儿 宝宝要了前情提要，于是徐总有了那天视频里开头的那段“大家好我是sx”
磕糖也没你们造谣式磕的吧，别在这乱蹭[奥姆]还有转我视频磕糖的那几 ​​​ http://t.cn/A6Tf3WV6",90,627,124,程冠焜-引咎辞职版, 中国澳门,841
33097,2024-04-01,【】众所周知，宇日俱增的宇是宇宁的宇 ​​​,24,730,77,青菜炒泥蛋, 中国澳门,831
303,2024-04-29,"105
【如果】你订了奶壶的🫧会收到什么消息 ​​​",212,519,90,Judgement隔涳誠話bot, 中国澳门,821
65855,2024-04-01,【】合照谁赢 ​​​,5,718,96,青菜炒泥蛋, 中国澳门,819
130787,2024-04-02,【】长相和走的路线完全可以做⭐的接班人 ​​​,31,717,63,青菜炒泥蛋, 中国澳门,811
66157,2024-04-01,【】i认毛进（🥚改咖版） ​​​,38,547,191,青菜炒泥蛋, 中国澳门,776
60013,2024-04-01,"#赵丽颖[超话]##愚人节站姐团建# 
📸｜20240310 AFA

是🐰还是👸@赵丽颖 ​​​",113,534,103,早川丸奈, 中国澳门,750
114311,2024-04-30,一堆文字中我看到的是：卷毛 瀏海[吹風車] ​​​,70,612,59,Josyukkk, 中国澳门,741
52793,2024-04-01,"#蛋壳[超话]# 
𝐇𝐚𝐩𝐩𝐲 𝐀𝐩𝐫𝐢𝐥 𝐅𝐨𝐨𝐥'𝐬 𝐃𝐚𝐲

长路漫漫挽手走过，
做彼此视线组成的全部^ ^

陪在你身边 岁岁又年年💙💛

#愚人节站姐团建# ​​​",65,591,47,晚星就位丨郑丹妮, 中国澳门,703
28825,2024-04-29,来了！//@香菜麻辣烫_Amour:🟡酷动视角，用松弛演绎「玩」出彩；角色切换，用初心保持「真」状态。与真维斯休闲装品牌全球代言人@UNIQ-王一博 一起酷玩真我！#王一博真维斯全球代言人#,698,0,0,大晚上的想吃糖, 中国澳门,698
149631,2024-04-02,"#灿白# 💞#N年前今天的灿白#
【240402 weareoneEXO】好配好配🩵🩵 ​​​",56,598,28,N年前今天的灿白, 中国澳门,682
95873,2024-04-01,//@爱分你一半-://@羊妻驾到://@不留言-:4.2@博渊屿斋 #杨博文 四代第一主舞#,669,0,0,懒猫诗信, 中国澳门,669
152899,2024-04-02,"#DINO李灿[超话]# 🦦#李灿# 
【240402】ho5hi_kwon更新 李灿相关

夫…好帅…（包包识人哈哈

[转载注明出处] 
📸️Dino ig：feat.Dino 
🗺️Dinonara：http://t.cn/A6CPev0X 
🫧招新公告：http://t.cn/A6Nf93Ic ​​​",72,543,34,RainbowChan_DINO李灿, 中国澳门,649
122571,2024-04-30,【】小妈文学，妈妈和她的好大儿 http://t.cn/A6TDX14x ​​​,22,571,53,青菜炒泥蛋, 中国澳门,646
52275,2024-04-01,"[彩虹屁]糖分超标！谁能抵挡甜妹@王心凌 的魅力？#银河综艺馆#和#澳门银河#都充满粉红泡泡🫧少女心爆棚~心凌的歌声更是甜度爆表，这场SUGAR HIGH演唱会简直甜到心里去了~ [相爱]小银已经开始期待和凌宝们下一次的甜蜜相聚咯！🎶🥰

#王心凌# #王心凌sugarhigh世界巡回演唱会# #澳门银河#  ​​​",28,550,59,澳门银河, 中国澳门,637
7633,2024-04-29,支持买专辑和支持赞助商完全不冲突，忽悠散粉给赞助商支持就可以不必买专辑的人其心可诛！谁家不支持正主作品反而只支持商务的？所有的商务都是为了支持作品，最重要的当然是作品本身！不要本末倒置行不行？！哲瀚最重要的身份是艺人是歌手，专辑就是歌手最重要的作品，实绩就是要看销量！最重要的作品 ​​​,55,563,18,還是張依藍, 中国澳门,636
33178,2024-04-01,【】i认人进 ​​​,15,460,146,青菜炒泥蛋, 中国澳门,621
90139,2024-04-01,【】直播截图，老🥩算不算找到合适的风格了？ ​​​,1,528,90,青菜炒泥蛋, 中国澳门,619
137780,2024-04-02,【】同框谁赢 ​​​,9,468,112,青菜炒泥蛋, 中国澳门,589
13180,2024-04-01,"#赵露思# [心]#愚人节站姐团建# 
那我也来分享生日会上的小公主👑
第一排视角[doge]是幸福的回忆[害羞] ​​​ http://t.cn/A6TffHys http://t.cn/A6TffHUv #赵露思[超话]#",20,530,28,带着炸鸡过日子, 中国澳门,578
126788,2024-04-30,【】有无cp感 ​​​,4,472,92,青菜炒泥蛋, 中国澳门,568
13117,2024-04-01,"#承欢记 妈味有了班味没了#🍇#杨紫麦承欢# 

巨期待麦承欢和妈妈的感情线有木有，肯定很有趣，很有意思，好的记得最重要的就是4月9号CCTV-8黄金档和腾讯视频一起联袂播出都市大女主成长大剧《承欢记》@杨紫 麦承欢哦！

杨紫🔺生图🔺路透🔺新剧🔺进组🔺代言
杨紫🔅红毯🔅直播🔅妆发 ​​​",3,443,121,猫猫爱旎, 中国澳门,567
114671,2024-04-30,"#彬准世最甜#🐰🦊#彬准恋爱循环#
【IG】240430♡秀彬相关

🐰ins story更新

资源/布丁

【thekilla应援】http://t.cn/A6TDkktU
【站站招新✨】http://t.cn/A6X5Z2Za 
【安利手册💞】http://t.cn/A6XHQx7g
【免审核群🎐】http://t.cn/A6K8rhEl
♡研究所抖音/ B站同名 ​​​",45,491,15,SooJun_彬准研究所, 中国澳门,551
125973,2024-04-02,p1格格不入 改了之后顺眼多了 ​​​,242,206,90,哇唧叽航, 中国澳门,538
118427,2024-04-30,"#파울즈 스타트#
有關地獄太太的另一部新作파울즈 스타트
已經確定在5月11日在ridibooks連載了
那麼也可以確定就是波濤(黑髮，攻)和海浪(白髮，受)的故事了
期待[鼓掌]
作品相關➡️http://t.cn/A6T95aZ7
(提醒，是在5月10日北京時間晚上9點更新) 

也再宣一下太太另一部#Dear. 00(디어, 제로제로)# 
 ​​​",12,469,57,KIYOMI_223, 中国澳门,538
109622,2024-04-30,"#呜呜不呜呜吧[超话]# 
【抽奖博】

呜呜殿下的宫殿即将进行一场神秘而精彩的抽奖活动！

这次抽奖的原因就是……没有原因！

有时候，生活中的惊喜就是无法解释和预测的，就像当我们看到母后所画的呜殿时一样（）

我们将会抽出一位呜妃赠送一个母后画的抱枕！无论您是欣赏母后的才华，还是追求艺术的 ​​​",211,100,226,CAT48-呜呜殿下的宫殿, 中国澳门,537
12409,2024-04-01,"#杨紫麦承欢捧花海报#🍇#杨紫麦承欢# 

号外📢！号外📢！号外📢！
4月9号CCTV-8黄金档和腾讯视频《承欢记》即将强势来袭，记得与我们@杨紫 麦承欢不见不散哦！

杨紫💗演技💗台词💗原声💗气场💗状态
杨紫✨开心✨平安✨健康✨顺遂✨势不可挡✨#承欢记##杨紫[超话]#  ​​​",3,301,229,猫猫爱旎, 中国澳门,533
146389,2024-04-02,"#张远[超话]# 
晴天霹雳了老师们[跪了][跪了][跪了]刚刚问完美高梅，5.3是确定的，但是目前不公开售票，针对mgm的汇源可以联系自己的公关取🎫[跪了][跪了][跪了]要正常在duchang有积//分的才可以[跪了][跪了][跪了] ​​​",58,309,165,逗号小姐是我鸭, 中国澳门,532
125837,2024-04-02,"袜子质感无敌
#ootd##wolford# ​​​",44,456,28,Epiphany_01, 中国澳门,528
44551,2024-04-01,"#赫海[超话]# 24.04.01 D&E更新：
[🎥] SUPER JUNIOR-D&E ""GGB"" OFFICIAL DANCE PRACTICE (Fix Ver.)

📍youtu.be/InL6PdVj13A

完整视频麻烦自行前往油管观看[愛你] http://t.cn/A6TfEEsJ ​​​",115,371,17,掌心witheunhae, 中国澳门,503
60410,2024-04-01,【】代拍生图怎么评？ ​​​,6,416,80,青菜炒泥蛋, 中国澳门,502
71515,2024-04-02,笑崩溃了到底有没有人来管管这只狗啊 ​,14,469,9,久久不笙歌, 中国澳门,492
40077,2024-04-29,認真的老婆最帥[赢牛奶]@力丸RKMR ,480,5,1,shingler老樂, 中国澳门,486
533,2024-04-29,a z y5.3飞重庆干嘛？ ​​​,72,323,87,我只是来取乐的, 中国澳门,482
65620,2024-04-01,"#宁艺卓[超话]# 老公你把我宠坏了怎么办😭
P1:疯狂摇应援牌被看见
P2:超大声的夸夸！
P3:喊得没力气之后开始爆哭
P4:此时我已经哭成泪人
P5:小猫挥手 http://t.cn/z82ridX ​​​ http://t.cn/A6TfdUbw http://t.cn/A6TfdUb2 http://t.cn/A6TfdUbL http://t.cn/A6TfdUby http://t.cn/A6TfdUbU",10,447,25,can1hearme, 中国澳门,482
114398,2024-04-30,"108
【投稿】 ​​​",46,403,31,Judgement隔涳誠話bot, 中国澳门,480
39392,2024-04-01,"#DINO李灿[超话]# 🦦#李灿# 
【扫图】Carat Magazine vol13. 李灿cut

好帅啊小卷毛小鸡毛🫳🏻🫳🏻🫳🏻

cr.hoshiloq
[转载注明出处] 
📸️Dino ig：feat.Dino 
🗺️Dinonara：http://t.cn/A6CPev0X 
🫧招新公告：http://t.cn/A6Nf93Ic ​​​",58,389,19,RainbowChan_DINO李灿, 中国澳门,466
797,2024-04-29,"#BounPrem[超话]# 24.4.29 BounPrem🐱🐷相关
今日份干饭🐱🐷
🐷：喝茶
🐱：怎么一天天的看着像个小老头……

//啧啧啧～不是你说他可爱的不行的时候了～话都让你说了～

 cr：bb0un http://t.cn/A6Tehd3L ​​​",32,399,23,兔子先生的狐狸小姐, 中国澳门,454
125607,2024-04-02,"#赫海[超话]# 24.04.02 李赫宰INS STORY 更新：
NAVER新闻标题：
Super Junior-D&E举办日本LIVE巡演..超高速全席售罄记录 ​​​",80,358,10,掌心witheunhae, 中国澳门,448
7824,2024-04-29,"#BounPrem[超话]# 24.4.28 BounPrem🐱🐷澳门FM

“辛德瑞拉”公主抱，台下都在喊PremBoun，屁屁茶娃一个打横就把他哥抱了起来。
然后老李一个娇羞的鲤鱼打挺，小🐷一个顶腰，后槽牙都要咬碎了～结果老李还一个埋肩～
他俩封面这个对视看得🦊手指蜷缩～

//真的像极了婚礼上起哄要求亲抱抱举高 ​​​",29,392,16,兔子先生的狐狸小姐, 中国澳门,437
